index;lat;lang;ortname;locationradius;text;texteng;longtext;longtexteng;zeit;gtater;dtater;alttater;gopfer;dopfer;altopfer;altdiff;link;imglink
109;53,059463;8,819128;Werdersee;100;Ich wies ihn ab, doch er kam immer näher und berührte mich an Arm und Schulter.;I rejected him, but he came closer and closer and touched me on the arm and shoulder.;Vor etwa einem Monat stand ich mit meinem Rad am Werdersee und habe auf einen Freund gewartet. Es war zwar warm, aber ich hatte trotzdem eine lange Sweatshirtjacke und einen Rock an, der mir bis zu den Knien ging. Ein Mann, ca. 35 Jahre, kam zu mir und sprach mich auf Spanisch und Französisch an, dass ich sehr hübsch sei, wie ich hieße und wie alt ich denn wäre. Ich habe recht abweisend reagiert, doch er kam immer näher und hat mich gefragt, ob ich auf Facebook sei. Ich habe ihm nicht geantwortet, weshalb er mich an Arm und Schulter berührte und nach meinem Handy greifen wollte. Ich bin dann kommentarlos weggefahren.;About a month ago, I stood with my bike at the Werdersee and waited for a friend. It was warm, but I still wore a long sweatshirt jacket and a skirt that went to my knees. A man, about 35 years old, came up to me and told me in Spanish and French that I was very pretty and asked what my name was and how old I was. I reacted quite dismissively, but he came closer and closer and asked me if I was on Facebook. I didn't answer him, which is why he touched me on the arm and shoulder and tried to reach for my cell phone. Then I drove away without comment.;NAN;m;e;35;w;NAN;NAN;NAN;https://www.instagram.com/p/Cdn6QJsKixe/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/280964844_698292751478308_9072547648379757023_n.webp?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=SR_pMYkSGdgAX8AdCgC&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCHJeU6hdBm2lRhmF4XyeiE5EjaZ1FE92B7Vge8R0gWIA&oe=65C31B58&_nc_sid=10d13b
110;53,072930;8,822690;Sielwallkreuzung;25;Abends in der Bahn auf dem Weg nach Hause: Er ließ nicht locker und fasste meine Arme und Oberschenkel an und ließ seine Hand dort liegen.;In the evening on the tram on the way home: He didn't let up and grabbed my arms and thighs and left his hand there.;Ich bin abends mit der Bahn nach Hause gefahren, als sich ein Mann neben mich gesetzt hat und zuerst nur auf mich eingeredet hat, dann hat er angefangen, meine Oberarme und Oberschenkel anzufassen und seine Hand dort liegen zulassen während er mich immer wieder fragte, ob er meine Nummer haben kann, ob wir was trinken gehen wollen und dass er ja schon lange eine Freundin sucht. Ich habe nur immer wieder wiederholt, dass ich zu meinem Freund nach Hause fahre, obwohl das nicht stimmt und dass ich nichts von ihm will. Irgendwann ist er dann ausgestiegen, aber ich hatte wirklich wirklich Angst in der Situation. Das war auf der Strecke von Goethetheater bis ungefähr Sielwall.;I went home in the evening by train when a man sat down next to me and at first just talked to me, then he started to touch my upper arms and thighs and let his hand lie there while he kept asking me if he could have my number, if we want to go for a drink and that he has been looking for a girlfriend for a long time. I just kept repeating that I was going home to my boyfriend, even though that wasn't true and that I didn't want anything from him. At some point he got out, but I was really really scared in the situation. This was on the route from Goethetheater to approximately Sielwall.;a;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/Cdl0sZXrpSZ/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/280957557_528129055509629_503176957771585639_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=wp2gVqSB1TcAX-E-UiW&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBP7SKz9yblEh68CrcpICrI1uNS_cX9lvL7k_uW0WG78A&oe=65C36F93&_nc_sid=10d13b
111;53,078840;8,810446;Wallanlagen;100;"""Er fragte nach meiner Nummer. Ich wies ihn ab. Dann versuchte er, mich zu einer Affäre zu überreden.""";"""He asked for my number. I turned him down. Then he tried to persuade me to have an affair.""";"Ich war letzte Woche joggen in den Wallanlagen. Da fuhr plötzlich ein Mann auf dem Fahrrad langsam neben mir her und sprach mich einfach an, es sei sexy wie sportlich ich sei und fragte ob ich seine Nummer haben wolle. Ich fühlte mich unwohl und erklärte ihm, dass ich vergeben bin, weil ich indem Moment spontan dachte dass sei das einfachste um ihn abzuwimmeln (obwohl ich mich dabei über mich selbst geärgert habe, denn eigentlich ging ihn das überhaupt nichts an und es fühlte sich nach einer überflüssigen Rechtfertigung an. Ein ""lass mich in Ruhe!"" wäre eindeutiger, ehrlicher und emanzipierter gewesen!). Da versuchte er mich noch zu überreden doch mit ihm eine Affäre anzufangen.";"I was jogging last week in the Wallanlagen. Suddenly a man rode his bike slowly next to me and said to me that it is sexy how sporty I am and asked if I wanted to have his number. I felt uncomfortable and explained to him that I am taken, because I thought at the moment spontaneously that this was the easiest to get rid of him (although I was annoyed with myself, because actually it was none of his business and it felt like a superfluous justification. A ""leave me alone!"" would have been clearer, more honest and emancipated!) Then he tried to persuade me to start an affair with him.";NAN;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/CdGVUO8rhNo/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/279792824_1702308880114759_7052896604573606651_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=0y0xJVaaWGYAX-JfE2M&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDD60fWMumyA-ar8KUOigqgFqd7I7G3SfBwjJj7Fn12ew&oe=65C3A76E&_nc_sid=10d13b
112;53,065410;8,795106;Edeka Harste Gastfeldstraße;25;3 Männer machten Stöhngeräusche und liefen mir hinterher.;3 men made moaning noises and followed me.;Meiner Mitbewohnerin ist gestern etwas ähnliches passiert. 3 junge Manner sind hinter ihr her gelaufen und haben hinter ihr Stöhngeräusche von Frauen nachgemacht. Als sie sich umdrehte, schaute sie in 3 grinsende Gesichter. Das ganze passierte am helligten Tag gegenüber vom Edeka Harste in der Gastfeldstraße. Traurig dass sowas alltäglich passiert und Menschen in solche unangenehmen Situationen geraten.;Something similar happened to my roommate yesterday. 3 young men walked up behind her and mimicked moaning sounds of women behind her. When she turned around, she looked into 3 grinning faces. The whole thing happened in broad daylight opposite Edeka Harste in Gastfeldstraße. It is sad that this happens every day and people get into such unpleasant situations.;NAN;m;g;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/Cc8WpNnKgNx/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/279364161_4948523008588983_2855747139475864032_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&_nc_ohc=PVcYaE0yOoMAX-nXDJB&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDfQdP3w3MacwSMjdC3vZHbQqRg6vSkOBE0emTOuboU1Q&oe=65C37452&_nc_sid=10d13b
113;53,078701;8,817000;Rembertistraße;50;Er blieb vor mir stehen und griff sich in die Hose.;He stopped in front of me and grabbed into his pants.;"Genau das ist mir heute Abend auch passiert auf der fahrradstr am Rembertiring. Der Mann ging bei grün rüber und blieb vor mir (ich auf dem Rad an der roten Ampel) stehen. Und ich dachte nur genau das: na toll, wetten als Nächstes holt er sich den Penis raus. Und er griff sich dann tatsächlich in die Hose. Hab nur laut und direkt ""vergiss es"" es gesagt und dann war zum Glück grün. Habe erst im Nachhinein im Gespräch mit Freund:innen bemerkt was da gerade passiert ist und dass es ja einfach wirklich eine sexuelle Belästigung ist. Wie abgestumpft man einfach ist. Unglaublich. Es macht so wütend.";"Exactly this happened to me this evening on the bicycle road near Rembertiring [location]. A man crossed the road at the green traffic light and stopped in front of me (I was on my bike waiting at the red light). And I just thought ""Great, I bet he will get out his penis next"". And that's exactly what happened. I just said loudly and directly ""forget that"" and then, fortunately, the light turned green. Only afterwards, while speaking with friends, did I realise what had happened and that it was sexual harassment. How jaded we are. Unbelievable! It makes me so angry.";a;m;e;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/Cc0upYtqmZw/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/279366048_948898409029039_755441219817929126_n.webp?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzAyeDEzMDIuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&_nc_ohc=5xxPghSv1-wAX9i62EI&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDo8J9jcl0a-uyTf5W8IhFq7tQk36J_JZroY2ZbkCQUOw&oe=65C309FC&_nc_sid=10d13b
114;53,078679;8,801992;Hutfilterstraße;50;"*Schmatzgeräusche* ""Geile Alte!""";"*smacking noises* ""Hot chick!""";"Schmatzgeräusche und ""geile Alte"" mit einem sabbernden Blick auf meine Beine. Ich trug ein Kleid, knapp über den Knien enden, hochgeschlossen. In der hutfilterstr, während ich auf dem Weg zurück ins Büro war. Ich hatte mir nur einen Kaffee geholt und er stieg gerade aus der Straßenbahn.";"Smacking noises and ""hot chick"" while looking at my legs, almost drooling. I was wearing a high-necked dress which ends just above the knee. At Hutfilterstraße [location] when I was on my way back to work. I had just got a coffee and was getting off the tram.";NAN;NAN;NAN;NAN;w;NAN;NAN;NAN;https://www.instagram.com/p/CctU5coLdNy/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/279075505_5363709133673416_4230425282261669611_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45ODV4OTg1LnNkciJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=MDUaR9V67ygAX92cAEJ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCiwVGxU9ppxGx-IBJXZ0828HfzqoPqygLZg4T9sormMA&oe=65C24CE6&_nc_sid=10d13b
115;53,086760;8,782336;Konsul-Smidt-Straße;25;"*Pfiffe* ""Ey du Pinkhaarige, du siehst geil aus, darf ich Mal dran ziehen?""";"*Whistles* ""Hey you pink-haired girl, you look hot, can I have a pull on it?""";"Ich (23) saß an der Konsul-Smidt-Str an der Haltestelle und gegenüber stand ein Mann denke mal so Anfang 30 und hat die ganze Zeit gepfiffen. Er ist dann rüber gekommen und hat gesagt ""Ey du Pinkhaarige, du siehst geil aus. Darf ich mal dran ziehen?"" Ich hab dann ganz lautstark gemacht das er mich nicht belästigen soll und hat mir sofort gedroht und alle die das gesehen haben, haben weggesehen.";"I (23) was sitting at the bus stop on Konsul-Schmidt-Straße and there was a man opposite me, I think in his early 30s, whistling the whole time. Then he came over and said: ""Hey, you pink-haired girl, you look hot, can I have a pull on it?"" Then I said very loudly that he shouldn't bother me and he immediately threatened me. Everyone who saw that looked away.";NAN;m;e;30;w;NAN;23;7;https://www.instagram.com/p/CcnOa9Sqo_f/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/278874264_1129711634429440_827927101782516690_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=NUpt-WSNrfIAX8-CXTx&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDRfuboS0Kd7V3afjCWQ265KoYiDeNEbHpyAaoXurN2dQ&oe=65C3AADD&_nc_sid=10d13b
116;53,074533;8,829723;Humboldtstraße;100;"""Hey, Kleine! Weißt du schon was Sex ist?"" ""Hast du ne Muschi?"" Ich war 10, er 18!";"""Hey, little girl! Do you know what sex is yet?"" ""Do you have a pussy?"" I was 10, he was 18!";"Ich war auf dem Weg aus der Schule nach Hause. 4. Klasse. Der Weg führte durch die Humboldtstraße. Ein etwa 18 jähriger Typ lief auf einmal neben mir und fragte mich: ""Hey Kleine! Weißt du schon was Sex ist?"" und ""Hast du ne Muschi?"". Wenige Tage später kam es zu einer für mich damals traumatisierenden Situation. Wegen  eines Fahrradunfalls stand ich wieder in der Humboldtstraße und sollte der Polizei gerade den Unfallhergang schildern. Genau in dem Moment lief dieser Typ vorbei. Ich brach in Tränen aus und versuchte der Polizei irgendwie zu erzählen, was vorgefallen war. Sie fuhren dem Typen zwar hinterher, kamen aber wenig später zurück mit den Worten: ""Er hat gesagt, er war das nicht."" Damit war die Sache gegessen.";"I was on my way home from school. Fourth grade. I went along Humboldtstraße [street]. A guy, maybe about 18, came up to me and asked me ""Hey little girl, do you already know what sex is?"" and ""Do you have a pussy?"". Only a few days later another incident happened which traumatized me. I was again at Humboldtstraße, this time reporting a bike accident to the police when the same guy walked past us. I broke down in tears and tried to explain what happened to me. The police followed him and asked him about the incident. When they came back, they told me he had denied what he did ""He said it wasn't him."" That was it - situation dismissed like that.";NAN;m;e;18;w;NAN;10;8;https://www.instagram.com/p/Cci7smtsJWn/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/278775257_2834961166800064_6639037363327238671_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=x2xyLIkdwmEAX-3E_ew&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDgHJRkqOqUkjdD5r8eQIfIxAiQynOobFt7EdYoAPDnTA&oe=65C3F97F&_nc_sid=10d13b
117;53,074387;8,830930;Humboldtstraße / Horner Straße;25;Er ist mit dem Rad ganz nah heran gefahren, fasste mir von hinten in den Schritt und fuhr schnell weg.;He rode up very close on his bike, grabbed my crotch from behind and rode away quickly.;Ich war abends auf dem Weg nach Hause und auf der Humboldtstraße Ecke Horner Straße kam ein Fahrradfahrer ganz dicht an mich herangefahren und hat mir von hinten in den Schritt gefasst und ist danach schnell weggefahren. Das ging alles ganz schnell und ich war so überrascht und wütend und konnte nur noch hinter dem Typen her brüllen.;One evening, I was on my way home and at the corner of Humboldtstraße and Horner Straße a man on a bike came very close from behind and touched me in the crotch area and afterwards rode off quickly. It all happened so fast and I was so surprised and  angry, I could only shout after the dude.;a;m;e;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/CcSs0XBLd9I/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/278260041_1193970354690605_2181189954085562031_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=y970PNZCbrMAX9WaSi7&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAqNQ7OkCKfMmYp0fpHeh4kn5aJP8xw4nZdmYg5V326Hg&oe=65C3E616&_nc_sid=10d13b
118;53,063325;8,811170;Fahrradbrücke Werdersee;50;"Er haute mir auf den Hintern: ""Geiler Arsch!""";"He slapped my ass: ""Nice ass!""";"Ich bin mit dem Rad am Werdersee entlang auf dem Heimweg gefahren. Ein Typ, der auf jeden Fall unter 18 war, fuhr mit seinem Rad erst hinter mir und dann auf meiner Höhe. Als wir bei der Deichschartbrücke angekommen sind, hat er mir plötzlich beim Fahren auf den Hintern gehauen und gesagt :""Geiler Arsch"". Einfach widerlich!";"I was on my way back home riding my bike along the Werdersee. A guy who was under 18 drove behind me and then next to me. When we arrived at the Deichschartbridge, he slapped on my ass while driving and said: ""Nice ass"". Just disgusting!";NAN;m;e;17;NAN;NAN;NAN;NAN;https://www.instagram.com/p/Cb-XMBPsMTU/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/277842327_298147469060126_8652398964406103371_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=Jw94C3Mf0TMAX--1Jnz&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDtLyjD-CMUcwNlCP2CbzqvPRNLXGl_95Hg2iakpN44Ig&oe=65C251EF&_nc_sid=10d13b
119;53,072357;8,828341;Vor dem Steintor / Brunnenstraße;25;"""Willst du ficken?""";"""Do you want to fuck?""";"Ich war letztes Wochenende alleine auf der Straße Vor dem Steintor unterwegs. Auf Höhe der Brunnenstraße haben mir zwei Typen hinterhergerufen ""Willst du ficken?"". Ich wollte eigentlich was zurück rufen aber als ich mich umgedreht hab, wusste ich irgendwie nicht mehr was und die beiden haben nur eklig gelacht";"Last weekend I was walking alone at the street Vor dem Steintor. At  Brunnenstraße [location] two guys shouted after me ""Do you want to fuck?"". I actually wanted to shout something back but when I turned around I didn't know what to say and they just laughed in a disgusting way.";NAN;m;g;NAN;NAN;NAN;NAN;NAN;https://www.instagram.com/p/Cb49M3HsbMo/?hl=de;https://scontent.cdninstagram.com/v/t51.2885-15/277788150_515282650193411_9086901207846510463_n.webp?stp=dst-jpg_e35_s1080x1080&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&_nc_ohc=6rWs_WeDm2wAX8cfF_d&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDMdPNUpd9QyTdnQpzY2u716CRqE7hIFaBAewFUSBKSLQ&oe=65C3D362&_nc_sid=10d13b
